"52393",52393 HГјrtgenwald,6.37285730,50.71145562
"54597",54597 Pronsfeld,6.47870990,50.24098033
"41179",41179 MГ¶nchengladbach,6.35271172,51.15781496
"47665",47665 Sonsbeck,6.37509979,51.61541521
"52379",52379 Langerwehe,6.36436466,50.79877359
"54649",54649 Waxweiler,6.37434701,50.08511425
"46459",46459 Rees,6.42041398,51.77343494
"47929",47929 Grefrath,6.35032170,51.34069835
"41169",41169 MГ¶nchengladbach,6.34521165,51.20306875
"41749",41749 Viersen,6.36457912,51.29253240
"47647",47647 Kerken,6.38889381,51.44736374
"54595",54595 PrГјm,6.41866123,50.22098442
"52459",52459 Inden,6.37088404,50.86213369
"53940",53940 Hellenthal,6.42568703,50.44883918
"54669",54669 Bollendorf,6.36278240,49.85412991
"54646",54646 Bettingen,6.38759606,49.94572485
"52445",52445 Titz,6.42200585,50.99528672
"53937",53937 Schleiden,6.45162054,50.55684469
"41189",41189 MГ¶nchengladbach,6.39839582,51.11397292
"54636",54636 Rittersdorf u.a.,6.48947870,49.98140046
"46509",46509 Xanten,6.43379744,51.67310166
"41069",41069 MГ¶nchengladbach,6.39730360,51.18189331
"66706",66706 Perl,6.42610218,49.50450264
"54439",54439 Saarburg,6.47607278,49.58858062
"47906",47906 Kempen,6.43758364,51.37847523
"41747",41747 Viersen,6.38385706,51.25308862
"41748",41748 Viersen,6.40762826,51.24221066
"54668",54668 Ferschweiler,6.42753631,49.87141637
"41068",41068 MГ¶nchengladbach,6.39077700,51.20247713
"52385",52385 Nideggen,6.48554709,50.67614827
"47661",47661 Issum,6.43388939,51.52176697
"54597",54597 Pronsfeld,6.42911913,50.08850192
"52396",52396 Heimbach,6.48960520,50.63186863
"54457",54457 Wincheringen,6.44210775,49.60861056
"54611",54611 Hallschlag,6.42296287,50.35905975
"52353",52353 DГјren,6.45254035,50.83270535
"46419",46419 Isselburg,6.45528701,51.83452457
"47918",47918 TГ¶nisvorst,6.45247426,51.31644543
"41063",41063 MГ¶nchengladbach,6.42719220,51.21131333
"41747",41747 Viersen,6.40231939,51.27497154
"41748",41748 Viersen,6.39798599,51.27417078
"41239",41239 MГ¶nchengladbach,6.42083038,51.16150027
"52355",52355 DГјren,6.44844983,50.77872726
"54614",54614 SchГ¶necken,6.44878095,50.15100178
"41748",41748 Viersen,6.40642672,51.24671014
"41069",41069 MГ¶nchengladbach,6.41635207,51.18990088
"47877",47877 Willich,6.51883761,51.26239759
"53949",53949 Dahlem,6.51092085,50.39597245
"52382",52382 Niederzier,6.47501524,50.89300638
"46519",46519 Alpen,6.48874465,51.59655000
"41061",41061 MГ¶nchengladbach,6.43346084,51.19515289
"41747",41747 Viersen,6.41776012,51.24688717
"47509",47509 Rheurdt,6.47408839,51.45107863
"41061",41061 MГ¶nchengladbach,6.41984520,51.20149356
"52372",52372 Kreuzau,6.49089986,50.73241420
"41199",41199 MГ¶nchengladbach,6.44808785,51.13011986
"54453",54453 Nittel,6.46279496,49.64653915
"54612",54612 Lasel,6.48318471,50.11313074
"54441","54441 Ayl, Trassem u.a.",6.53831434,49.55482874
"54441","54441 Ayl, Trassem u.a.",6.46584579,49.67646442
"41066",41066 MГ¶nchengladbach,6.46961449,51.22689593
"52349",52349 DГјren,6.47104864,50.80066661
"41065",41065 MГ¶nchengladbach,6.46627659,51.19572523
"54666",54666 Irrel,6.45227063,49.84750054
"41236",41236 MГ¶nchengladbach,6.44622289,51.16488964
"41238",41238 MГ¶nchengladbach,6.48895147,51.16341187
"41363",41363 JГјchen,6.50640375,51.10255886
"41061",41061 MГ¶nchengladbach,6.44751813,51.19060710
"41063",41063 MГ¶nchengladbach,6.44515159,51.20231927
"54310",54310 Ralingen,6.51728602,49.81418692
"66693",66693 Mettlach,6.55205658,49.50187924
"47475",47475 Kamp-Lintfort,6.52022836,51.51580399
"54634",54634 Bitburg,6.53189947,49.96692707
"50181",50181 Bedburg,6.54508964,51.00993577
"46487",46487 Wesel,6.54067779,51.67358091
"54456",54456 Tawern,6.48793850,49.64600272
"46399",46399 Bocholt,6.58719985,51.87168554
"54589",54589 Stadtkyll,6.51694954,50.33370576
"54298","54298 Welschbillig, Igel, Aach",6.56819207,49.85449209
"47839",47839 Krefeld,6.50824559,51.37459964
"50189",50189 Elsdorf,6.56232863,50.93183305
"54331",54331 Pellingen,6.50065923,49.69907522
"41352",41352 Korschenbroich,6.54931671,51.18569732
"52351",52351 DГјren,6.50923993,50.79705812
"46499",46499 Hamminkeln,6.61742804,51.74949770
"54441","54441 Ayl, Trassem u.a.",6.55504650,49.63902672
"54456",54456 Tawern,6.51295083,49.67295335
"47804",47804 Krefeld,6.52359305,51.31290031
"53925",53925 Kall,6.55267390,50.51642852
"54308",54308 Langsur,6.52031159,49.74002738
"47506",47506 Neukirchen-Vluyn,6.55024782,51.44290530
"52399",52399 Merzenich,6.55012025,50.84273822
"66663",66663 Merzig,6.62696462,49.44652343
"54332",54332 Wasserliesch,6.53509314,49.69897701
"54450",54450 Freudenburg,6.54171282,49.54688051
"46395",46395 Bocholt,6.57974521,51.82038037
"52391",52391 VettweiГџ,6.60569572,50.74217667
"47803",47803 Krefeld,6.54623155,51.34875958
"41517",41517 Grevenbroich,6.57857087,51.05341616
"54329",54329 Konz,6.60667713,49.67837583
"52388",52388 NГ¶rvenich,6.62913039,50.80166584
"54298","54298 Welschbillig, Igel, Aach",6.54478446,49.72229707
"54311",54311 Trierweiler,6.56546877,49.76636952
"47802",47802 Krefeld,6.57518958,51.37866985
"54655",54655 Kyllburg,6.60421287,50.06358956
"54610",54610 BГјdesheim,6.56607715,50.21154004
"54584",54584 JГјnkerath,6.58414870,50.34511369
"47495",47495 Rheinberg,6.61001736,51.55600647
"53894",53894 Mechernich,6.64780294,50.59121618
"54587",54587 Lissendorf,6.60334508,50.31610094
"66780",66780 Rehlingen-Siersburg,6.62490661,49.37431323
"47807",47807 Krefeld,6.58365349,51.30113486
"54657","54657 Badem, Gindorf, Neidenbach",6.56237282,50.09551930
"54586",54586 SchГјller,6.56434985,50.33342387
"47805",47805 Krefeld,6.56811702,51.31958539
"41515",41515 Grevenbroich,6.60169298,51.08294340
"47798",47798 Krefeld,6.55815905,51.33173888
"54455",54455 Serrig,6.60440613,49.57085637
"54570","54570 Pelm, Neroth u.a.",6.70120688,50.16476503
"53947",53947 Nettersheim,6.66322426,50.49211484
"50170",50170 Kerpen,6.59052126,50.87538324
"54574",54574 Birresborn,6.61315526,50.17578025
"54294",54294 Trier,6.59539956,49.73482156
"47447",47447 Moers,6.61581988,51.41752920
"41564",41564 Kaarst,6.61108464,51.21942756
"54568",54568 Gerolstein,6.64747617,50.21701111
"54309",54309 Newel,6.60396660,49.80977321
"50126",50126 Bergheim,6.61984241,50.96666235
"54298","54298 Welschbillig, Igel, Aach",6.59777385,49.78843061
"47799",47799 Krefeld,6.57693003,51.33631688
"53909",53909 ZГјlpich,6.66803762,50.68650601
"54570","54570 Pelm, Neroth u.a.",6.59782999,50.26293075
"47445",47445 Moers,6.60855437,51.49079215
"54451",54451 Irsch,6.61865139,49.59658609
"54459",54459 Wiltingen,6.61247279,49.64185255
"54585",54585 Esch,6.60129147,50.36574581
"41516",41516 Grevenbroich,6.63719690,51.12050178
"47800",47800 Krefeld,6.60188920,51.35014098
"54657","54657 Badem, Gindorf, Neidenbach",6.62376730,50.00893785
"47441",47441 Moers,6.62334307,51.44809665
"54306",54306 Kordel,6.64347322,49.83579376
"53945",53945 Blankenheim,6.68832185,50.40828609
"40670",40670 Meerbusch,6.62866412,51.27506495
"46562",46562 Voerde (Niederrhein),6.65200310,51.60097006
"47809",47809 Krefeld,6.64621372,51.32918591
"66798",66798 Wallerfangen,6.65835093,49.31946984
"54293",54293 Trier,6.67257792,49.80485859
"54578","54578 Walsdorf, Nohn u.a.",6.61711674,50.28916206
"46483",46483 Wesel,6.61374639,51.66179415
"54647",54647 Dudeldorf,6.64077134,49.97661711
"54664",54664 Preist,6.62724156,49.90323266
"46485",46485 Wesel,6.65767121,51.66323813
"50127",50127 Bergheim,6.67797936,50.93594555
"50171",50171 Kerpen,6.66692384,50.86338108
"47829",47829 Krefeld,6.64128918,51.36992429
"54296",54296 Trier,6.67428848,49.72989217
"54662",54662 Speicher,6.66132558,49.93887660
"41472",41472 Neuss,6.65374372,51.15895727
"46397",46397 Bocholt,6.66320366,51.86883172
"54314",54314 Zerf,6.68885683,49.59150740
"40668",40668 Meerbusch,6.68664268,51.30587967
"54298","54298 Welschbillig, Igel, Aach",6.66662836,49.90393172
"47239",47239 Duisburg,6.65557227,51.40034932
"41569",41569 Rommerskirchen,6.69083912,51.05691388
"54290",54290 Trier,6.63578177,49.75151604
"54576",54576 Hillesheim,6.66161402,50.28345431
"47199",47199 Duisburg,6.67900039,51.49650990
"41464",41464 Neuss,6.67160663,51.18917632
"54292",54292 Trier,6.68849756,49.77529589
"66679",66679 Losheim,6.73189112,49.50808609
"41462",41462 Neuss,6.66296664,51.21708968
"50129",50129 Bergheim,6.70063306,50.98094703
"54295",54295 Trier,6.65590796,49.74703945
"47443",47443 Moers,6.65605289,51.46340344
"54313",54313 Zemmer,6.68257154,49.88212785
"54578","54578 Walsdorf, Nohn u.a.",6.70912411,50.30759113
"50170",50170 Kerpen,6.67385966,50.90521115
"54533","54533 Bettenfeld, NiederГ¶fflingen u.a.",6.71425485,50.05340417
"46414",46414 Rhede,6.70711397,51.83043754
"54316",54316 Pluwig,6.72578595,49.67804717
"40667",40667 Meerbusch,6.68455583,51.25892788
"54331",54331 Pellingen,6.67241243,49.66997078
"47259",47259 Duisburg,6.71205812,51.35849342
"26757",26757 Borkum,6.72248658,53.59257241
"66802",66802 Гњberherrn,6.70538868,49.26026153
"47228",47228 Duisburg,6.69496877,51.42012631
"66701",66701 Beckingen,6.74155227,49.42199310
"54529",54529 Spangdahlem,6.69297222,49.98946959
"41466",41466 Neuss,6.69306041,51.16517976
"47229",47229 Duisburg,6.70658966,51.38779566
"47198",47198 Duisburg,6.69854819,51.45179507
"46569",46569 HГјnxe,6.76546543,51.64234516
"54295",54295 Trier,6.67666083,49.73908482
"41460",41460 Neuss,6.70674216,51.20709480
"66740",66740 Saarlouis,6.74750361,49.31111277
"47178",47178 Duisburg,6.70530618,51.54189674
"50374",50374 Erftstadt,6.76687792,50.79301788
"49847",49847 Itterbeck/Wielen,6.75495333,52.51279509
"47139",47139 Duisburg,6.71615567,51.48014981
"54518","54518 Niersbach, Sehlem, Plein u.a.",6.83072381,49.94123510
"41469",41469 Neuss,6.71857748,51.15337009
"50169",50169 Kerpen,6.74726187,50.88005620
"54318",54318 Mertesdorf,6.72445773,49.77030125
"46535",46535 Dinslaken,6.72693210,51.55775383
"48691",48691 Vreden,6.81072618,52.06225336
"40549",40549 DГјsseldorf,6.71661623,51.23293224
"47179",47179 Duisburg,6.73694788,51.52561165
"66763",66763 Dillingen/Saar,6.73228458,49.36601417
"53902",53902 Bad MГјnstereifel,6.81577608,50.53209065
"54338",54338 Schweich,6.74343562,49.84008849
"54317","54317 Osburg, Gusterath, Farschweiler, Kasel u.a.",6.79874078,49.71194958
"41542",41542 Dormagen,6.75651234,51.10699591
"47226",47226 Duisburg,6.71868208,51.40678576
"54531",54531 Manderscheid,6.81046367,50.09864317
"54579",54579 Гњxheim,6.75627444,50.32614792
"46514",46514 Schermbeck,6.83500269,51.69986805
"40474",40474 DГјsseldorf,6.74848318,51.27509283
"54526",54526 Landscheid,6.75038486,49.99888441
"54344",54344 Kenn,6.72586128,49.80104158
"41468",41468 Neuss,6.76167313,51.16844409
"54429",54429 Schillingen,6.76954365,49.61467943
"41470",41470 Neuss,6.73661533,51.13514870
"54317","54317 Osburg, Gusterath, Farschweiler, Kasel u.a.",6.73439670,49.76162417
"49824","49824 Ringe, Laar, Emlichheim",6.84576715,52.61317510
"53881",53881 Euskirchen,6.81813808,50.63480518
"50259",50259 Pulheim,6.78419387,51.00019477
"66333",66333 VГ¶lklingen,6.80256854,49.22039619
"47059",47059 Duisburg,6.74053276,51.43920309
"46537",46537 Dinslaken,6.73926068,51.57831186
"47166",47166 Duisburg,6.75447154,51.49228364
"40489",40489 DГјsseldorf,6.76531470,51.32133742
"54320",54320 Waldrach,6.75766315,49.74647402
"40547",40547 DГјsseldorf,6.74195095,51.24430501
"47119",47119 Duisburg,6.73521729,51.45827577
"66787",66787 Wadgassen,6.77702861,49.24743801
"50226",50226 Frechen,6.78413712,50.91358354
"47169",47169 Duisburg,6.75692481,51.51178641
"40221",40221 DГјsseldorf,6.74589695,51.20361513
"47053",47053 Duisburg,6.75199582,51.41967623
"47249",47249 Duisburg,6.75918391,51.38246668
"54340",54340 Leiwen u.a.,6.77443198,49.79338511
"54340",54340 Leiwen u.a.,6.74620715,49.87833587
"46325",46325 Borken,6.83163858,51.85223811
"40545",40545 DГјsseldorf,6.75530223,51.22821608
"54343",54343 FГ¶hren,6.77200865,49.86329981
"47137",47137 Duisburg,6.76983699,51.47121428
"41540",41540 Dormagen,6.79894870,51.07570842
"47138",47138 Duisburg,6.79049994,51.46299751
"47055",47055 Duisburg,6.77241685,51.40181352
"53520","53520 Reifferscheid, Kaltenborn, Wershofen u.a.",6.89024679,50.43338863
"46539",46539 Dinslaken,6.79771367,51.57516598
"54550",54550 Daun,6.81370695,50.20587382
"49843","49843 Uelsen, Halle, GГ¶lenkamp, Getelo",6.88437919,52.48777286
"54523","54523 Hetzerath, Dierscheid, HeckenmГјnster",6.79681887,49.88330925
"66809",66809 Nalbach,6.80207869,49.38832099
"40219",40219 DГјsseldorf,6.76246515,51.21361219
"54534",54534 GroГџlittgen,6.79874744,50.03632774
"40468",40468 DГјsseldorf,6.77656576,51.26718328
"47051",47051 Duisburg,6.76810515,51.43210418
"46354",46354 SГјdlohn,6.84744672,51.94544446
"46348",46348 Raesfeld,6.83324251,51.76631146
"47269",47269 Duisburg,6.79168931,51.35958887
"54341",54341 Fell,6.79535699,49.76860934
"66709",66709 Weiskirchen,6.80921935,49.55086206
"53879",53879 Euskirchen,6.78682096,50.65787836
"40223",40223 DГјsseldorf,6.77710192,51.19687696
"53919",53919 Weilerswist,6.83852613,50.73184255
"66806",66806 Ensdorf,6.78149202,49.30235618
"40213",40213 DГјsseldorf,6.77254778,51.22445860
"66793",66793 Saarwellingen,6.84061254,49.35351190
"54552",54552 Mehren u.a.,6.87124431,50.20486127
"49849",49849 Wilsum,6.83326500,52.54218789
"54427",54427 Kell am See,6.83193758,49.63559314
"40479",40479 DГјsseldorf,6.78049256,51.23371178
"40217",40217 DГјsseldorf,6.77420195,51.21268122
"47167",47167 Duisburg,6.80024913,51.50021657
"54578","54578 Walsdorf, Nohn u.a.",6.79282268,50.32970271
"53533","53533 Antweiler, Aremberg, Dorsel, Eichenbach, Aremberg, Fuchshofen und MГјsch",6.81257192,50.40758610
"47057",47057 Duisburg,6.79886671,51.41968739
"40476",40476 DГјsseldorf,6.78235311,51.24812213
"50769",50769 KГ¶ln,6.87601406,51.04576198
"40477",40477 DГјsseldorf,6.78571753,51.23945165
"66359",66359 Bous,6.81722820,49.27834740
"40225",40225 DГјsseldorf,6.79422084,51.19697880
"47058",47058 Duisburg,6.79558208,51.44045136
"66352",66352 GroГџrosseln,6.82232831,49.18222632
"40215",40215 DГјsseldorf,6.78416429,51.21446047
"40212",40212 DГјsseldorf,6.78139186,51.22381470
"46147",46147 Oberhausen,6.81863355,51.54654372
"50354",50354 HГјrth,6.85887045,50.87386804
"40211",40211 DГјsseldorf,6.79232059,51.22930718
"40472",40472 DГјsseldorf,6.82271083,51.26993089
"40210",40210 DГјsseldorf,6.78987212,51.22136405
"54346",54346 Mehring,6.82944227,49.78784983
"66773",66773 Schwalbach,6.83279703,49.30646507
"47279",47279 Duisburg,6.80224843,51.38507020
"66839",66839 Schmelz,6.85046433,49.44596743
"54340",54340 Leiwen u.a.,6.85271501,49.82719882
"40227",40227 DГјsseldorf,6.80377831,51.21302759
"54528",54528 Salmtal,6.84428627,49.92856124
"40589",40589 DГјsseldorf,6.82063640,51.16599826
"40470",40470 DГјsseldorf,6.80774921,51.25401394
"53520","53520 Reifferscheid, Kaltenborn, Wershofen u.a.",6.82315367,50.33922492
"40239",40239 DГјsseldorf,6.80342279,51.24423812
"41541",41541 Dormagen,6.82997869,51.13248580
"40233",40233 DГјsseldorf,6.81126732,51.22209012
"40211",40211 DГјsseldorf,6.79652521,51.22337399
"40237",40237 DГјsseldorf,6.81062444,51.23702561
"53534","53534 Barweiler, Bauler, Hoffeld, Pomster, Wiesemscheid, Wirft",6.86037466,50.35285374
"66687",66687 Wadern,6.88586579,49.54114014
"41539",41539 Dormagen,6.84745942,51.10155290
"40880",40880 Ratingen,6.81960709,51.29807826
"53539","53539 Bodenbach, Kelberg, Kirsbach u.a.",6.90120263,50.30180362
"40885",40885 Ratingen,6.85922308,51.34425567
"40591",40591 DГјsseldorf,6.82061446,51.19008706
"50859",50859 KГ¶ln,6.83286028,50.95332318
"45478",45478 MГјlheim an der Ruhr,6.83380029,51.43178227
"40235",40235 DГјsseldorf,6.82490781,51.23110025
"46049",46049 Oberhausen,6.83489485,51.47270493
"46149",46149 Oberhausen,6.83519018,51.51155120
"54533","54533 Bettenfeld, NiederГ¶fflingen u.a.",6.89463179,50.05938912
"45479",45479 MГјlheim an der Ruhr,6.84203987,51.40864110
"45481",45481 MГјlheim an der Ruhr,6.86226934,51.38386075
"40231",40231 DГјsseldorf,6.83190342,51.21222482
"40229",40229 DГјsseldorf,6.84448425,51.19727024
"40629",40629 DГјsseldorf,6.88591063,51.25432524
"45476",45476 MГјlheim an der Ruhr,6.85377985,51.44914089
"40878",40878 Ratingen,6.84726874,51.29450618
"66127",66127 SaarbrГјcken,6.87185580,49.22611345
"48703",48703 Stadtlohn,6.93515280,52.00218303
"40882",40882 Ratingen,6.89754823,51.29411932
"54516",54516 Wittlich,6.91295443,49.99322010
"50858",50858 KГ¶ln,6.85667020,50.92426449
"40625",40625 DГјsseldorf,6.85574948,51.23138333
"50829",50829 KГ¶ln,6.87054274,50.97429916
"46244",46244 Bottrop,6.90899081,51.60117478
"50321",50321 BrГјhl,6.88665732,50.82088625
"50765",50765 KГ¶ln,6.86838199,51.01948854
"46145",46145 Oberhausen,6.85846776,51.53089997
"57540",,6.85931599,49.21037190
"40627",40627 DГјsseldorf,6.87769297,51.20546600
"54421",54421 Reinsfeld,6.88298114,49.67846743
"46045",46045 Oberhausen,6.85933081,51.46703083
"66822",66822 Lebach,6.91661745,49.42485804
"40599",40599 DГјsseldorf,6.87057282,51.17991801
"40593",40593 DГјsseldorf,6.87197318,51.14262605
"50933",50933 KГ¶ln,6.87718422,50.94201322
"40597",40597 DГјsseldorf,6.87714088,51.16516678
"40789",40789 Monheim am Rhein,6.89213066,51.09626283
"53913",53913 Swisttal,6.92119071,50.68545481
"66346",66346 PГјttlingen,6.89515102,49.29383870
"54413",54413 Gusenburg,6.91395213,49.71783806
"54524",54524 Klausen,6.88142513,49.90549193
"50767",50767 KГ¶ln,6.88535740,51.00282928
"46117",46117 Oberhausen,6.89288963,51.50056485
"53332",53332 Bornheim,6.95507400,50.76822786
"54413",54413 Gusenburg,6.89615284,49.62956536
"46047",46047 Oberhausen,6.88019237,51.48118517
"66265",66265 Heusweiler,6.94797989,49.34437559
"45473",45473 MГјlheim an der Ruhr,6.88958721,51.44349910
"26571","26571 Juist, Memmert",6.88506831,53.63980454
"46119",46119 Oberhausen,6.88059023,51.52129136
"26571","26571 Juist, Memmert",6.97506063,53.67649970
"54426",54426 Malborn,6.93688534,49.77869409
"54558",54558 Gillenfeld,6.92164776,50.11967353
"48683",48683 Ahaus,6.96297150,52.09780978
"49846",49846 Hoogstede,6.95798192,52.57919809
"40883",40883 Ratingen,6.90018197,51.32718222
"46242",46242 Bottrop,6.90936902,51.52197713
"40699",40699 Erkrath,6.92772984,51.21733461
"54347",54347 Neumagen-Dhron,6.90988458,49.84876965
"54498",54498 Piesport,6.93103901,49.86452400
"45475",45475 MГјlheim an der Ruhr,6.89749970,51.45902676
"50827",50827 KГ¶ln,6.89927497,50.96793894
"53518","53518 Adenau, Kottenborn u.a.",6.94413630,50.38002096
"50935",50935 KГ¶ln,6.89485430,50.92241793
"45468",45468 MГјlheim an der Ruhr,6.88614734,51.42789035
"40595",40595 DГјsseldorf,6.90319324,51.13971110
"66128",66128 SaarbrГјcken,6.91524206,49.22904886
"45470",45470 MГјlheim an der Ruhr,6.91604555,51.40705346
"40721","40721 Hilden, DГјsseldorf",6.91447499,51.16799337
"50937",50937 KГ¶ln,6.91080752,50.91227335
"46342",46342 Velen,6.95376357,51.89722727
"53505","53505 Altenahr, Berg, Kalenborn, Kirchsahr",6.95892013,50.52961573
"54349",54349 Trittenheim,6.91548614,49.82004095
"53359",53359 Rheinbach,6.95016752,50.61554383
"46240",46240 Bottrop,6.93535756,51.54625319
"46359",46359 Heiden,6.95525029,51.82533410
"53520","53520 Reifferscheid, Kaltenborn, Wershofen u.a.",6.95021515,50.33137372
"50825",50825 KГ¶ln,6.91042244,50.95418799
"66620",66620 Nonnweiler,6.97509587,49.58203104
"50739",50739 KГ¶ln,6.92113746,50.98081590
"46282",46282 Dorsten,6.97306838,51.64889249
"45359",45359 Essen,6.92455318,51.46516222
"51371",51371 Leverkusen,6.94572538,51.06071111
"53506","53506 AhrbrГјck, Heckenbach, HГ¶nningen, Kesseling, Rech",7.00961832,50.46912840
"54411","54411 Deuselbach, Hermeskeil, Rorodt",6.94728999,49.65726085
"46284",46284 Dorsten,6.97475728,51.68261116
"66292",66292 Riegelsberg,6.94180758,49.30923694
"45357",45357 Essen,6.92914880,51.48535535
"66126",66126 SaarbrГјcken,6.91852818,49.26359134
"45219",45219 Essen,6.94417150,51.36608221
"40764",40764 Langenfeld,6.95714311,51.11095446
"45472",45472 MГјlheim an der Ruhr,6.93449490,51.43663375
"46236",46236 Bottrop,6.92541996,51.52477540
"50931",50931 KГ¶ln,6.91817398,50.93231991
"50939",50939 KГ¶ln,6.92478786,50.90802690
"46286",46286 Dorsten,7.00019392,51.74402571
"56767",56767 Uersfeld,7.00110405,50.25481960
"66636",66636 Tholey,6.99536275,49.48773468
"50737",50737 KГ¶ln,6.93352701,50.99227162
"50823",50823 KГ¶ln,6.92650265,50.95110089
"50997",50997 KГ¶ln,6.95062238,50.86510057
"40724",40724 Hilden,6.95465471,51.18127529
"66571",66571 Eppelborn,6.97924878,49.40216959
"49828","49828 Esche, Georgsdorf, Lage, Neuenhaus, Osterwald",7.01316589,52.53076085
"66115",66115 SaarbrГјcken,6.96772526,49.27833074
"42579",42579 Heiligenhaus,6.96540588,51.32898646
"50969",50969 KГ¶ln,6.93867595,50.90623817
"45966",45966 Gladbeck,6.96651022,51.58753907
"50735",50735 KГ¶ln,6.96264677,50.98983925
"50939",50939 KГ¶ln,6.92513333,50.91872421
"50674",50674 KГ¶ln,6.93402553,50.93274335
"50672",50672 KГ¶ln,6.93592971,50.94242560
"48712",48712 Gescher,7.02172812,51.94706284
"40723",40723 Hilden,6.94311963,51.15633629
"40822",40822 Mettmann,6.97778275,51.25708542
"50389",50389 Wesseling,6.97706019,50.81714876
"45355",45355 Essen,6.95143547,51.47241446
"54538",54538 Bausendorf,7.02033770,50.03523963
"50670",50670 KГ¶ln,6.94859533,50.95032352
"46238",46238 Bottrop,6.96422222,51.52130887
"45964",45964 Gladbeck,6.97759952,51.56600064
"50735",50735 KГ¶ln,6.94338134,50.97879865
"66117",66117 SaarbrГјcken,6.96286239,49.22237975
"56766",56766 Ulmen,6.99506008,50.20850959
"45149",45149 Essen,6.96326191,51.41993897
"45356",45356 Essen,6.97131018,51.49135217
"50676",50676 KГ¶ln,6.95244184,50.93127554
"50667",50667 KГ¶ln,6.95507001,50.93865599
"51373",51373 Leverkusen,6.98598710,51.03600725
"50677",50677 KГ¶ln,6.95048095,50.92148606
"50733",50733 KГ¶ln,6.95377250,50.96434533
"54552",54552 Mehren u.a.,6.96505591,50.11469428
"45133",45133 Essen,6.98414371,51.40360629
"50968",50968 KГ¶ln,6.96598564,50.90207689
